Fehlende Stationen:
- DER:Station:60bf05aa97d5619616fe3ce4
- DER:Station:624197dc57b024837040cc94
- DER:Station:636387208516f17d224eb7f3
- DER:Station:64241934610cc1acc4ac3f1e
- DER:Station:64f07bfc86b1c8e5dfeed5f5
- DER:Station:654a422999b9d989b62a7f70

Detailierte Fehler:
Datei: car_24-06-21_15_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_06_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_06_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_06_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_07_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_08_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_11_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_12_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_13_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_14_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_15_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_16_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_17_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_18_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_19_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_20_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_21_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_22_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-23_23_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_00_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_01_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_02_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_03_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_04_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_05_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_06_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_07_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_08_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_09_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
Datei: car_24-06-24_10_00.json, Station: DER:Station:654a422999b9d989b62a7f70, Fehler: Ungültige station_id
Datei: car_24-06-24_11_00.json, Station: DER:Station:60bf05aa97d5619616fe3ce4, Fehler: Ungültige station_id
Datei: car_24-06-24_11_00.json, Station: DER:Station:624197dc57b024837040cc94, Fehler: Ungültige station_id
Datei: car_24-06-24_11_00.json, Station: DER:Station:636387208516f17d224eb7f3, Fehler: Ungültige station_id
Datei: car_24-06-24_11_00.json, Station: DER:Station:64241934610cc1acc4ac3f1e, Fehler: Ungültige station_id
Datei: car_24-06-24_11_00.json, Station: DER:Station:64f07bfc86b1c8e5dfeed5f5, Fehler: Ungültige station_id
